painting_id,source,filename,painter_name,painting_name,year,style,image_path
2264,wikiart,antΓö£╨│Γö¼Γöénio-de-carvalho-da-silva-porto_t-te-de-jeune-fille.jpg,antΓö£╨│Γö¼Γöénio de carvalho da silva porto,t te de jeune fille,,Realism,data/datasets/wikiart_raw/Realism/antΓö£╨│Γö¼Γöénio-de-carvalho-da-silva-porto_t-te-de-jeune-fille.jpg
2265,wikiart,antΓö£╨│Γö¼Γöénio-de-carvalho-da-silva-porto_no-areinho-douro-1880.jpg,antΓö£╨│Γö¼Γöénio de carvalho da silva porto,no areinho douro 1880,,Impressionism,data/datasets/wikiart_raw/Impressionism/antΓö£╨│Γö¼Γöénio-de-carvalho-da-silva-porto_no-areinho-douro-1880.jpg
2266,wikiart,antΓö£╨│Γö¼Γöénio-de-carvalho-da-silva-porto_head-of-a-girl.jpg,antΓö£╨│Γö¼Γöénio de carvalho da silva porto,head of a girl,,Realism,data/datasets/wikiart_raw/Realism/antΓö£╨│Γö¼Γöénio-de-carvalho-da-silva-porto_head-of-a-girl.jpg
2267,wikiart,kathe-kollwitz_not_detected_235987.jpg,kathe kollwitz,not detected 235987,,Expressionism,data/datasets/wikiart_raw/Expressionism/kathe-kollwitz_not_detected_235987.jpg
2268,wikiart,kathe-kollwitz_not_detected_235963.jpg,kathe kollwitz,not detected 235963,,Expressionism,data/datasets/wikiart_raw/Expressionism/kathe-kollwitz_not_detected_235963.jpg
2269,wikiart,kathe-kollwitz_outbreak-1908.jpg,kathe kollwitz,outbreak 1908,,Expressionism,data/datasets/wikiart_raw/Expressionism/kathe-kollwitz_outbreak-1908.jpg
2270,wikiart,kathe-kollwitz_not_detected_235993.jpg,kathe kollwitz,not detected 235993,,Expressionism,data/datasets/wikiart_raw/Expressionism/kathe-kollwitz_not_detected_235993.jpg
2271,wikiart,kathe-kollwitz_not_detected_235985.jpg,kathe kollwitz,not detected 235985,,Expressionism,data/datasets/wikiart_raw/Expressionism/kathe-kollwitz_not_detected_235985.jpg
2272,wikiart,james-tissot_the-return-of-the-prodigal-son-illustration-for-the-life-of-christ.jpg,james tissot,the return of the prodigal son illustration for the life of christ,,Symbolism,data/datasets/wikiart_raw/Symbolism/james-tissot_the-return-of-the-prodigal-son-illustration-for-the-life-of-christ.jpg
2273,wikiart,james-tissot_faust-and-marguerite-in-the-garden.jpg,james tissot,faust and marguerite in the garden,,Realism,data/datasets/wikiart_raw/Realism/james-tissot_faust-and-marguerite-in-the-garden.jpg
2274,wikiart,james-tissot_moses-strikes-the-rock.jpg,james tissot,moses strikes the rock,,Symbolism,data/datasets/wikiart_raw/Symbolism/james-tissot_moses-strikes-the-rock.jpg
2275,wikiart,james-tissot_caricature-of-mr-george-leeman-m-p.jpg,james tissot,caricature of mr george leeman m p,,Realism,data/datasets/wikiart_raw/Realism/james-tissot_caricature-of-mr-george-leeman-m-p.jpg
2276,wikiart,james-tissot_moses-laid-amid-the-flags.jpg,james tissot,moses laid amid the flags,,Symbolism,data/datasets/wikiart_raw/Symbolism/james-tissot_moses-laid-amid-the-flags.jpg
2277,wikiart,roberto-matta_redness-of-blue-1996.jpg,roberto matta,redness of blue 1996,,Abstract_Expressionism,data/datasets/wikiart_raw/Abstract_Expressionism/roberto-matta_redness-of-blue-1996.jpg
2278,wikiart,roberto-matta_to-give-painless-light-1955.jpg,roberto matta,to give painless light 1955,,Abstract_Expressionism,data/datasets/wikiart_raw/Abstract_Expressionism/roberto-matta_to-give-painless-light-1955.jpg
2279,wikiart,robert-mangold_104-perimeter-series.jpg,robert mangold,104 perimeter series,,Minimalism,data/datasets/wikiart_raw/Minimalism/robert-mangold_104-perimeter-series.jpg
2280,wikiart,robert-mangold_four-color-frame-painting-5-parasol-unit-1984.jpg,robert mangold,four color frame painting 5 parasol unit 1984,,Minimalism,data/datasets/wikiart_raw/Minimalism/robert-mangold_four-color-frame-painting-5-parasol-unit-1984.jpg
2281,wikiart,robert-mangold_ellow-black-zone-painting-iv-1996.jpg,robert mangold,ellow black zone painting iv 1996,,Minimalism,data/datasets/wikiart_raw/Minimalism/robert-mangold_ellow-black-zone-painting-iv-1996.jpg
2282,wikiart,robert-mangold_column-paintings-2004.jpg,robert mangold,column paintings 2004,,Minimalism,data/datasets/wikiart_raw/Minimalism/robert-mangold_column-paintings-2004.jpg
2283,wikiart,robert-mangold_x-within-x-orange-1981.jpg,robert mangold,x within x orange 1981,,Minimalism,data/datasets/wikiart_raw/Minimalism/robert-mangold_x-within-x-orange-1981.jpg
2284,wikiart,jacopo-pontormo_st-john-the-evangelist.jpg,jacopo pontormo,st john the evangelist,,Mannerism_Late_Renaissance,data/datasets/wikiart_raw/Mannerism_Late_Renaissance/jacopo-pontormo_st-john-the-evangelist.jpg
2285,wikiart,jacopo-pontormo_punishment-of-the-baker.jpg,jacopo pontormo,punishment of the baker,,Mannerism_Late_Renaissance,data/datasets/wikiart_raw/Mannerism_Late_Renaissance/jacopo-pontormo_punishment-of-the-baker.jpg
2286,wikiart,jacopo-pontormo_zwei-der-vier-evangelisten-tondi-der-capponi-kapelle-in-santa-felicita-in-florenz-szene0-hl-1526.jpg,jacopo pontormo,zwei der vier evangelisten tondi der capponi kapelle in santa felicita in florenz szene0 hl 1526,,Mannerism_Late_Renaissance,data/datasets/wikiart_raw/Mannerism_Late_Renaissance/jacopo-pontormo_zwei-der-vier-evangelisten-tondi-der-capponi-kapelle-in-santa-felicita-in-florenz-szene0-hl-1526.jpg
2287,wikiart,jacopo-pontormo_madonna-and-child-with-the-young-saint-john-1524.jpg,jacopo pontormo,madonna and child with the young saint john 1524,,Mannerism_Late_Renaissance,data/datasets/wikiart_raw/Mannerism_Late_Renaissance/jacopo-pontormo_madonna-and-child-with-the-young-saint-john-1524.jpg
2288,wikiart,jacopo-pontormo_st-sebastian-1515.jpg,jacopo pontormo,st sebastian 1515,,Mannerism_Late_Renaissance,data/datasets/wikiart_raw/Mannerism_Late_Renaissance/jacopo-pontormo_st-sebastian-1515.jpg
2289,wikiart,sofonisba-anguissola_portrait-of-massimiliano-stampa-1557.jpg,sofonisba anguissola,portrait of massimiliano stampa 1557,,Mannerism_Late_Renaissance,data/datasets/wikiart_raw/Mannerism_Late_Renaissance/sofonisba-anguissola_portrait-of-massimiliano-stampa-1557.jpg
2290,wikiart,sofonisba-anguissola_a-portrait-of-a-young-alessandro-farnese-the-future-duke-of-parma.jpg,sofonisba anguissola,a portrait of a young alessandro farnese the future duke of parma,,Mannerism_Late_Renaissance,data/datasets/wikiart_raw/Mannerism_Late_Renaissance/sofonisba-anguissola_a-portrait-of-a-young-alessandro-farnese-the-future-duke-of-parma.jpg
2291,wikiart,sofonisba-anguissola_portrait-of-minerva-anguissola.jpg,sofonisba anguissola,portrait of minerva anguissola,,Mannerism_Late_Renaissance,data/datasets/wikiart_raw/Mannerism_Late_Renaissance/sofonisba-anguissola_portrait-of-minerva-anguissola.jpg
2292,wikiart,sofonisba-anguissola_portrait-of-juana-of-austria-with-a-young-girl-1561.jpg,sofonisba anguissola,portrait of juana of austria with a young girl 1561,,Mannerism_Late_Renaissance,data/datasets/wikiart_raw/Mannerism_Late_Renaissance/sofonisba-anguissola_portrait-of-juana-of-austria-with-a-young-girl-1561.jpg
2293,wikiart,sofonisba-anguissola_portrait-of-a-young-woman-in-profile.jpg,sofonisba anguissola,portrait of a young woman in profile,,Mannerism_Late_Renaissance,data/datasets/wikiart_raw/Mannerism_Late_Renaissance/sofonisba-anguissola_portrait-of-a-young-woman-in-profile.jpg
2294,wikiart,francois-boucher_the-rape-of-europa-1734.jpg,francois boucher,the rape of europa 1734,,Rococo,data/datasets/wikiart_raw/Rococo/francois-boucher_the-rape-of-europa-1734.jpg
2295,wikiart,francois-boucher_charms-of-country-life-1737.jpg,francois boucher,charms of country life 1737,,Rococo,data/datasets/wikiart_raw/Rococo/francois-boucher_charms-of-country-life-1737.jpg
2296,wikiart,francois-boucher_venus-and-cupid-1752.jpg,francois boucher,venus and cupid 1752,,Rococo,data/datasets/wikiart_raw/Rococo/francois-boucher_venus-and-cupid-1752.jpg
2297,wikiart,francois-boucher_the-fountain-of-love-1748.jpg,francois boucher,the fountain of love 1748,,Rococo,data/datasets/wikiart_raw/Rococo/francois-boucher_the-fountain-of-love-1748.jpg
2298,wikiart,francois-boucher_diana-getting-out-of-her-bath-1742.jpg,francois boucher,diana getting out of her bath 1742,,Rococo,data/datasets/wikiart_raw/Rococo/francois-boucher_diana-getting-out-of-her-bath-1742.jpg
2299,wikiart,jimmy-ernst_hieroglyphics-1969.jpg,jimmy ernst,hieroglyphics 1969,,Abstract_Expressionism,data/datasets/wikiart_raw/Abstract_Expressionism/jimmy-ernst_hieroglyphics-1969.jpg
2300,wikiart,jimmy-ernst_stillness-1956.jpg,jimmy ernst,stillness 1956,,Abstract_Expressionism,data/datasets/wikiart_raw/Abstract_Expressionism/jimmy-ernst_stillness-1956.jpg
2301,wikiart,jimmy-ernst_untitled-1965.jpg,jimmy ernst,untitled 1965,,Abstract_Expressionism,data/datasets/wikiart_raw/Abstract_Expressionism/jimmy-ernst_untitled-1965.jpg
2302,wikiart,jimmy-ernst_dialogue-ii-1954.jpg,jimmy ernst,dialogue ii 1954,,Abstract_Expressionism,data/datasets/wikiart_raw/Abstract_Expressionism/jimmy-ernst_dialogue-ii-1954.jpg
2303,wikiart,jimmy-ernst_epilogue-1974.jpg,jimmy ernst,epilogue 1974,,Abstract_Expressionism,data/datasets/wikiart_raw/Abstract_Expressionism/jimmy-ernst_epilogue-1974.jpg
2304,wikiart,paul-brach_the-negative-way-7-1964.jpg,paul brach,the negative way 7 1964,,Minimalism,data/datasets/wikiart_raw/Minimalism/paul-brach_the-negative-way-7-1964.jpg
2305,wikiart,paul-brach_silver-series-1965.jpg,paul brach,silver series 1965,,Minimalism,data/datasets/wikiart_raw/Minimalism/paul-brach_silver-series-1965.jpg
2306,wikiart,paul-brach_the-negative-way-9-1964.jpg,paul brach,the negative way 9 1964,,Minimalism,data/datasets/wikiart_raw/Minimalism/paul-brach_the-negative-way-9-1964.jpg
2307,wikiart,paul-brach_the-negative-way-10-1964.jpg,paul brach,the negative way 10 1964,,Minimalism,data/datasets/wikiart_raw/Minimalism/paul-brach_the-negative-way-10-1964.jpg
2308,wikiart,paul-brach_the-negative-way-8-1864.jpg,paul brach,the negative way 8 1864,,Minimalism,data/datasets/wikiart_raw/Minimalism/paul-brach_the-negative-way-8-1864.jpg
2309,wikiart,istvan-farkas_night-scene-1939.jpg,istvan farkas,night scene 1939,,Expressionism,data/datasets/wikiart_raw/Expressionism/istvan-farkas_night-scene-1939.jpg
2310,wikiart,istvan-farkas_french-poet-and-his-mother-1932.jpg,istvan farkas,french poet and his mother 1932,,Expressionism,data/datasets/wikiart_raw/Expressionism/istvan-farkas_french-poet-and-his-mother-1932.jpg
2311,wikiart,istvan-farkas_standing-in-the-sun-1943.jpg,istvan farkas,standing in the sun 1943,,Expressionism,data/datasets/wikiart_raw/Expressionism/istvan-farkas_standing-in-the-sun-1943.jpg
2312,wikiart,istvan-farkas_self-portrait-1932.jpg,istvan farkas,self portrait 1932,,Expressionism,data/datasets/wikiart_raw/Expressionism/istvan-farkas_self-portrait-1932.jpg
2313,wikiart,istvan-farkas_the-aged-sailor-and-the-old-woman-1939.jpg,istvan farkas,the aged sailor and the old woman 1939,,Expressionism,data/datasets/wikiart_raw/Expressionism/istvan-farkas_the-aged-sailor-and-the-old-woman-1939.jpg
2314,wikiart,georgios-jakobides_old-lady-with-scar-on-her-cheek.jpg,georgios jakobides,old lady with scar on her cheek,,Realism,data/datasets/wikiart_raw/Realism/georgios-jakobides_old-lady-with-scar-on-her-cheek.jpg
2315,wikiart,georgios-jakobides_drawing-for-the-short-story-the-ugly-sister-by-d-vikelas.jpg,georgios jakobides,drawing for the short story the ugly sister by d vikelas,,Realism,data/datasets/wikiart_raw/Realism/georgios-jakobides_drawing-for-the-short-story-the-ugly-sister-by-d-vikelas.jpg
2316,wikiart,georgios-jakobides_girl-reading-1882.jpg,georgios jakobides,girl reading 1882,,Realism,data/datasets/wikiart_raw/Realism/georgios-jakobides_girl-reading-1882.jpg
2317,wikiart,georgios-jakobides_grassy-field-1890.jpg,georgios jakobides,grassy field 1890,,Realism,data/datasets/wikiart_raw/Realism/georgios-jakobides_grassy-field-1890.jpg
2318,wikiart,georgios-jakobides_fragment-from-the-children-s-concert-1899.jpg,georgios jakobides,fragment from the children s concert 1899,,Realism,data/datasets/wikiart_raw/Realism/georgios-jakobides_fragment-from-the-children-s-concert-1899.jpg
2319,wikiart,pisanello_the-vision-of-saint-eustace-1438.jpg,pisanello,the vision of saint eustace 1438,,Early_Renaissance,data/datasets/wikiart_raw/Early_Renaissance/pisanello_the-vision-of-saint-eustace-1438.jpg
2320,wikiart,pisanello_stork-1430.jpg,pisanello,stork 1430,,Early_Renaissance,data/datasets/wikiart_raw/Early_Renaissance/pisanello_stork-1430.jpg
2321,wikiart,pisanello_duck-1440.jpg,pisanello,duck 1440,,Early_Renaissance,data/datasets/wikiart_raw/Early_Renaissance/pisanello_duck-1440.jpg
2322,wikiart,pisanello_study-of-horse-heads-1433.jpg,pisanello,study of horse heads 1433,,Early_Renaissance,data/datasets/wikiart_raw/Early_Renaissance/pisanello_study-of-horse-heads-1433.jpg
2323,wikiart,pisanello_apparition-of-the-virgin-to-sts-anthony-abbot-and-george.jpg,pisanello,apparition of the virgin to sts anthony abbot and george,,Early_Renaissance,data/datasets/wikiart_raw/Early_Renaissance/pisanello_apparition-of-the-virgin-to-sts-anthony-abbot-and-george.jpg
2324,wikiart,claude-lorrain_landscape-with-an-imaginary-view-of-tivoli-1642.jpg,claude lorrain,landscape with an imaginary view of tivoli 1642,,Baroque,data/datasets/wikiart_raw/Baroque/claude-lorrain_landscape-with-an-imaginary-view-of-tivoli-1642.jpg
2325,wikiart,claude-lorrain_seaport-with-a-big-tower.jpg,claude lorrain,seaport with a big tower,,Baroque,data/datasets/wikiart_raw/Baroque/claude-lorrain_seaport-with-a-big-tower.jpg
2326,wikiart,claude-lorrain_villagers-dancing.jpg,claude lorrain,villagers dancing,,Rococo,data/datasets/wikiart_raw/Rococo/claude-lorrain_villagers-dancing.jpg
2327,wikiart,claude-lorrain_coast-scene-with-a-battle-on-a-bridge-1.jpg,claude lorrain,coast scene with a battle on a bridge 1,,Baroque,data/datasets/wikiart_raw/Baroque/claude-lorrain_coast-scene-with-a-battle-on-a-bridge-1.jpg
2328,wikiart,claude-lorrain_drawing-of-a-satyr-a-girl-and-goats.jpg,claude lorrain,drawing of a satyr a girl and goats,,Baroque,data/datasets/wikiart_raw/Baroque/claude-lorrain_drawing-of-a-satyr-a-girl-and-goats.jpg
2329,wikiart,willem-de-kooning_untitled-2.jpg,willem de kooning,untitled 2,,Abstract_Expressionism,data/datasets/wikiart_raw/Abstract_Expressionism/willem-de-kooning_untitled-2.jpg
2330,wikiart,willem-de-kooning_still-life.jpg,willem de kooning,still life,,Abstract_Expressionism,data/datasets/wikiart_raw/Abstract_Expressionism/willem-de-kooning_still-life.jpg
2331,wikiart,willem-de-kooning_two-figures-in-a-landscape.jpg,willem de kooning,two figures in a landscape,,Abstract_Expressionism,data/datasets/wikiart_raw/Abstract_Expressionism/willem-de-kooning_two-figures-in-a-landscape.jpg
2332,wikiart,willem-de-kooning_gotham-news.jpg,willem de kooning,gotham news,,Abstract_Expressionism,data/datasets/wikiart_raw/Abstract_Expressionism/willem-de-kooning_gotham-news.jpg
2333,wikiart,willem-de-kooning_woman.jpg,willem de kooning,woman,,Abstract_Expressionism,data/datasets/wikiart_raw/Abstract_Expressionism/willem-de-kooning_woman.jpg
2334,wikiart,ferdinand-hodler_ahasver-1910.jpg,ferdinand hodler,ahasver 1910,,Art_Nouveau_Modern,data/datasets/wikiart_raw/Art_Nouveau_Modern/ferdinand-hodler_ahasver-1910.jpg
2335,wikiart,ferdinand-hodler_character-study.jpg,ferdinand hodler,character study,,Art_Nouveau_Modern,data/datasets/wikiart_raw/Art_Nouveau_Modern/ferdinand-hodler_character-study.jpg
2336,wikiart,ferdinand-hodler_the-grammont-in-the-morning-sun-1917.jpg,ferdinand hodler,the grammont in the morning sun 1917,,Symbolism,data/datasets/wikiart_raw/Symbolism/ferdinand-hodler_the-grammont-in-the-morning-sun-1917.jpg
2337,wikiart,ferdinand-hodler_lake-thun-1884.jpg,ferdinand hodler,lake thun 1884,,Post_Impressionism,data/datasets/wikiart_raw/Post_Impressionism/ferdinand-hodler_lake-thun-1884.jpg
2338,wikiart,ferdinand-hodler_compositional-study-to-retreat-from-marignano.jpg,ferdinand hodler,compositional study to retreat from marignano,,Symbolism,data/datasets/wikiart_raw/Symbolism/ferdinand-hodler_compositional-study-to-retreat-from-marignano.jpg
2339,wikiart,johan-christian-dahl_copenhagen-harbour-by-moonlight-1846.jpg,johan christian dahl,copenhagen harbour by moonlight 1846,,Romanticism,data/datasets/wikiart_raw/Romanticism/johan-christian-dahl_copenhagen-harbour-by-moonlight-1846.jpg
2340,wikiart,johan-christian-dahl_der-watzmann-1825.jpg,johan christian dahl,der watzmann 1825,,Romanticism,data/datasets/wikiart_raw/Romanticism/johan-christian-dahl_der-watzmann-1825.jpg
2341,wikiart,johan-christian-dahl_shipwreck-on-the-coast-of-norway-1832.jpg,johan christian dahl,shipwreck on the coast of norway 1832,,Romanticism,data/datasets/wikiart_raw/Romanticism/johan-christian-dahl_shipwreck-on-the-coast-of-norway-1832.jpg
2342,wikiart,johan-christian-dahl_view-of-fortundalen-1836.jpg,johan christian dahl,view of fortundalen 1836,,Romanticism,data/datasets/wikiart_raw/Romanticism/johan-christian-dahl_view-of-fortundalen-1836.jpg
2343,wikiart,johan-christian-dahl_gewitterstimmung-bei-dresden-1830.jpg,johan christian dahl,gewitterstimmung bei dresden 1830,,Romanticism,data/datasets/wikiart_raw/Romanticism/johan-christian-dahl_gewitterstimmung-bei-dresden-1830.jpg
2344,wikiart,jean-honore-fragonard_the-shepherdess-1752.jpg,jean honore fragonard,the shepherdess 1752,,Rococo,data/datasets/wikiart_raw/Rococo/jean-honore-fragonard_the-shepherdess-1752.jpg
2345,wikiart,jean-honore-fragonard_the-see-saw-1750.jpg,jean honore fragonard,the see saw 1750,,Rococo,data/datasets/wikiart_raw/Rococo/jean-honore-fragonard_the-see-saw-1750.jpg
2346,wikiart,jean-honore-fragonard_the-day.jpg,jean honore fragonard,the day,,Rococo,data/datasets/wikiart_raw/Rococo/jean-honore-fragonard_the-day.jpg
2347,wikiart,jean-honore-fragonard_marie-madeleine-guimard.jpg,jean honore fragonard,marie madeleine guimard,,Rococo,data/datasets/wikiart_raw/Rococo/jean-honore-fragonard_marie-madeleine-guimard.jpg
2348,wikiart,jean-honore-fragonard_the-bolt.jpg,jean honore fragonard,the bolt,,Rococo,data/datasets/wikiart_raw/Rococo/jean-honore-fragonard_the-bolt.jpg
2349,wikiart,vicente-manansala_planting-rice-1967.jpg,vicente manansala,planting rice 1967,,Cubism,data/datasets/wikiart_raw/Cubism/vicente-manansala_planting-rice-1967.jpg
2350,wikiart,vicente-manansala_philippines-mother-and-child-1965.jpg,vicente manansala,philippines mother and child 1965,,Cubism,data/datasets/wikiart_raw/Cubism/vicente-manansala_philippines-mother-and-child-1965.jpg
2351,wikiart,vicente-manansala_market-vendors-1949.jpg,vicente manansala,market vendors 1949,,Cubism,data/datasets/wikiart_raw/Cubism/vicente-manansala_market-vendors-1949.jpg
2352,wikiart,vicente-manansala_the-musicians.jpg,vicente manansala,the musicians,,Cubism,data/datasets/wikiart_raw/Cubism/vicente-manansala_the-musicians.jpg
2353,wikiart,vicente-manansala_community.jpg,vicente manansala,community,,Cubism,data/datasets/wikiart_raw/Cubism/vicente-manansala_community.jpg
2354,wikiart,alexander-ivanov_stones-on-a-river-shore.jpg,alexander ivanov,stones on a river shore,,Romanticism,data/datasets/wikiart_raw/Romanticism/alexander-ivanov_stones-on-a-river-shore.jpg
2355,wikiart,alexander-ivanov_seven-boys-in-colourful-clothes.jpg,alexander ivanov,seven boys in colourful clothes,,Romanticism,data/datasets/wikiart_raw/Romanticism/alexander-ivanov_seven-boys-in-colourful-clothes.jpg
2356,wikiart,alexander-ivanov_the-foot-of-vikovary-on-the-road-from-tivoli-in-subiaco.jpg,alexander ivanov,the foot of vikovary on the road from tivoli in subiaco,,Romanticism,data/datasets/wikiart_raw/Romanticism/alexander-ivanov_the-foot-of-vikovary-on-the-road-from-tivoli-in-subiaco.jpg
2357,wikiart,alexander-ivanov_via-appia-1845.jpg,alexander ivanov,via appia 1845,,Romanticism,data/datasets/wikiart_raw/Romanticism/alexander-ivanov_via-appia-1845.jpg
2358,wikiart,alexander-ivanov_the-bay-of-naples-near-castellmare-1846.jpg,alexander ivanov,the bay of naples near castellmare 1846,,Romanticism,data/datasets/wikiart_raw/Romanticism/alexander-ivanov_the-bay-of-naples-near-castellmare-1846.jpg
